Sex,Age,Height,Weight,NOC,Games,Sport,Medal
F,29.0,181.0,75.0,ROU,2004 Summer,Rowing,Gold
F,26.0,188.0,64.0,USA,1984 Summer,Volleyball,Silver
M,20.0,196.0,85.0,ROU,1980 Summer,Volleyball,Bronze
M,25.0,178.0,76.0,URS,1980 Summer,Football,Bronze
F,17.0,157.0,58.0,CUB,1972 Summer,Athletics,Bronze
F,17.0,157.0,58.0,CUB,1972 Summer,Athletics,Bronze
F,23.0,174.0,90.0,URS,1968 Summer,Athletics,Bronze
F,26.0,174.0,90.0,URS,1972 Summer,Athletics,Gold
F,30.0,174.0,90.0,URS,1976 Summer,Athletics,Silver
F,29.0,170.0,60.0,POL,1968 Summer,Volleyball,Bronze
M,18.0,183.0,68.0,USA,2010 Winter,Short Track Speed Skating,Bronze
M,22.0,190.0,110.0,URS,1972 Summer,Judo,Gold
M,26.0,190.0,110.0,URS,1976 Summer,Judo,Bronze
M,22.0,174.0,71.0,FRA,1932 Summer,Cycling,Silver
F,22.0,159.0,63.0,PRK,2016 Summer,Weightlifting,Silver
F,25.0,168.0,60.0,KOR,1984 Summer,Basketball,Silver
M,30.0,173.0,70.0,KOR,2012 Summer,Fencing,Bronze
F,23.0,168.0,65.0,KOR,1988 Summer,Hockey,Silver
F,17.0,165.0,62.0,KOR,2002 Winter,Short Track Speed Skating,Silver
F,17.0,165.0,62.0,KOR,2002 Winter,Short Track Speed Skating,Gold
F,21.0,165.0,62.0,KOR,2006 Winter,Short Track Speed Skating,Silver
F,21.0,165.0,62.0,KOR,2006 Winter,Short Track Speed Skating,Gold
F,26.0,169.0,59.0,KOR,2012 Summer,Fencing,Silver
F,18.0,166.0,61.0,KOR,1984 Summer,Basketball,Silver
F,27.0,172.0,65.0,KOR,2012 Summer,Archery,Gold
F,23.0,182.0,75.0,KOR,2004 Summer,Handball,Silver
F,27.0,182.0,75.0,KOR,2008 Summer,Handball,Bronze
F,22.0,174.0,59.0,KOR,2012 Summer,Fencing,Silver
F,20.0,168.0,53.0,KOR,2016 Summer,Archery,Gold
M,23.0,163.0,65.0,KOR,2004 Summer,Judo,Bronze
M,27.0,163.0,65.0,KOR,2008 Summer,Judo,Gold
F,19.0,162.0,60.0,KOR,2002 Winter,Short Track Speed Skating,Gold
M,22.0,183.0,87.0,KOR,1988 Summer,Handball,Silver
M,30.0,166.0,74.0,KOR,2012 Summer,Shooting,Silver
M,22.0,205.0,105.0,BUL,2004 Summer,Weightlifting,Bronze
M,26.0,196.0,101.0,RUS,2000 Summer,Water Polo,Silver
M,30.0,196.0,101.0,RUS,2004 Summer,Water Polo,Bronze
M,29.0,192.0,92.0,URS,1988 Summer,Basketball,Gold
M,33.0,192.0,92.0,LTU,1992 Summer,Basketball,Bronze
F,19.0,160.0,60.0,TJK,2012 Summer,Boxing,Bronze
F,20.0,174.0,56.0,CHN,2008 Summer,Rhythmic Gymnastics,Silver
F,29.0,161.0,55.0,ESP,2012 Summer,Canoeing,Bronze
F,33.0,161.0,55.0,ESP,2016 Summer,Canoeing,Gold
M,26.0,176.0,74.0,FRA,1924 Summer,Cycling,Gold
F,18.0,155.0,44.0,USA,1996 Summer,Gymnastics,Gold
F,18.0,155.0,44.0,USA,1996 Summer,Gymnastics,Silver
F,22.0,155.0,44.0,USA,2000 Summer,Gymnastics,Bronze
M,28.0,180.0,78.0,NZL,1976 Summer,Hockey,Gold
M,22.0,185.0,79.0,USA,2014 Winter,Freestyle Skiing,Gold
M,22.0,186.0,76.0,DEN,2008 Summer,Cycling,Silver
M,18.0,176.0,65.0,DEN,1960 Summer,Sailing,Silver
M,23.0,198.0,86.0,USA,2016 Summer,Volleyball,Bronze
M,22.0,176.0,80.0,USA,1960 Winter,Ice Hockey,Gold
M,20.0,180.0,77.0,USA,1980 Winter,Ice Hockey,Gold
M,28.0,175.0,74.0,USA,1956 Winter,Ice Hockey,Silver
M,24.0,175.0,68.0,USA,1960 Winter,Ice Hockey,Gold
M,27.0,198.0,89.0,DEN,1984 Summer,Rowing,Bronze
M,27.0,165.0,69.0,USA,1972 Winter,Ice Hockey,Silver
M,30.0,197.0,93.0,DEN,2016 Summer,Handball,Gold
M,19.0,187.0,84.0,GER,2016 Summer,Football,Silver
M,27.0,182.0,78.0,DEN,1968 Summer,Rowing,Bronze
M,28.0,189.0,94.0,GBR,1988 Summer,Athletics,Silver
M,28.0,189.0,94.0,GBR,1988 Summer,Athletics,Silver
M,32.0,189.0,94.0,GBR,1992 Summer,Athletics,Gold
M,22.0,180.0,82.0,USA,1980 Winter,Ice Hockey,Gold
F,24.0,162.0,56.0,DEN,1948 Summer,Diving,Bronze
M,30.0,165.0,58.0,IND,1968 Summer,Hockey,Bronze
M,20.0,186.0,78.0,POL,1980 Summer,Fencing,Silver
F,19.0,173.0,67.0,USA,2002 Winter,Ice Hockey,Silver
F,23.0,173.0,67.0,USA,2006 Winter,Ice Hockey,Bronze
F,27.0,173.0,67.0,USA,2010 Winter,Ice Hockey,Silver
F,31.0,173.0,67.0,USA,2014 Winter,Ice Hockey,Silver
M,22.0,175.0,58.0,TPE,2004 Summer,Taekwondo,Gold
M,26.0,175.0,58.0,TPE,2008 Summer,Taekwondo,Bronze
F,28.0,188.0,73.0,URS,1952 Summer,Athletics,Bronze
F,28.0,188.0,73.0,URS,1952 Summer,Athletics,Silver
F,28.0,188.0,73.0,URS,1952 Summer,Athletics,Silver
M,27.0,169.0,65.0,RUS,2010 Winter,Biathlon,Bronze
M,22.0,187.0,85.0,URS,1976 Summer,Cycling,Gold
M,28.0,190.0,78.0,URS,1980 Summer,Equestrianism,Gold
F,24.0,180.0,76.0,RUS,2004 Summer,Volleyball,Silver
M,21.0,184.0,84.0,URS,1976 Summer,Canoeing,Gold
M,25.0,184.0,84.0,URS,1980 Summer,Canoeing,Gold
M,25.0,184.0,84.0,URS,1980 Summer,Canoeing,Gold
M,27.0,190.0,82.0,NGR,2000 Summer,Athletics,Gold
M,24.0,190.0,106.0,NGR,2008 Summer,Taekwondo,Bronze
M,24.0,191.0,90.0,URS,1972 Summer,Volleyball,Bronze
M,28.0,191.0,90.0,URS,1976 Summer,Volleyball,Silver
M,24.0,195.0,102.0,URS,1988 Summer,Handball,Gold
M,28.0,195.0,102.0,EUN,1992 Summer,Handball,Gold
F,30.0,150.0,48.0,USA,2012 Summer,Wrestling,Bronze
F,21.0,160.0,60.0,URS,1988 Summer,Sailing,Bronze
M,19.0,188.0,71.0,RUS,2016 Summer,Swimming,Bronze
F,17.0,153.0,43.0,EUN,1992 Summer,Gymnastics,Gold
F,33.0,153.0,43.0,GER,2008 Summer,Gymnastics,Silver
M,26.0,178.0,76.0,URS,1964 Summer,Canoeing,Gold
M,25.0,170.0,66.0,POL,1952 Summer,Boxing,Gold
F,24.0,182.0,74.0,POL,2016 Summer,Rowing,Bronze
M,21.0,180.0,84.0,POL,1980 Summer,Wrestling,Bronze
M,27.0,183.0,76.0,ITA,1960 Summer,Sailing,Bronze
F,31.0,175.0,80.0,FRA,1996 Summer,Judo,Bronze
M,21.0,195.0,80.0,BRA,2008 Summer,Swimming,Gold
M,21.0,195.0,80.0,BRA,2008 Summer,Swimming,Bronze
M,25.0,195.0,80.0,BRA,2012 Summer,Swimming,Bronze
F,22.0,166.0,60.0,POL,1960 Summer,Athletics,Bronze
F,26.0,166.0,60.0,POL,1964 Summer,Athletics,Silver
F,26.0,166.0,60.0,POL,1964 Summer,Athletics,Gold
M,25.0,170.0,59.0,GDR,1976 Summer,Athletics,Gold
M,29.0,170.0,59.0,GDR,1980 Summer,Athletics,Gold
M,21.0,184.0,92.0,POL,1976 Summer,Handball,Bronze
M,23.0,162.0,50.0,POL,1992 Summer,Rowing,Bronze
M,23.0,157.0,52.0,ROU,1992 Summer,Weightlifting,Bronze
F,21.0,195.0,83.0,BRA,1996 Summer,Basketball,Silver
F,25.0,195.0,83.0,BRA,2000 Summer,Basketball,Bronze
M,21.0,196.0,82.0,GER,1960 Summer,Rowing,Gold
F,39.0,175.0,73.0,ESP,2012 Summer,Handball,Bronze
M,23.0,184.0,115.0,ROU,1984 Summer,Judo,Bronze
F,27.0,172.0,57.0,ROU,2004 Summer,Athletics,Bronze
M,30.0,170.0,75.0,ROU,1984 Summer,Weightlifting,Bronze
M,22.0,165.0,54.0,ROU,1980 Summer,Boxing,Bronze
M,15.0,165.0,50.0,ITA,1968 Summer,Rowing,Gold
M,33.0,154.0,55.0,USA,2004 Summer,Rowing,Gold
M,20.0,178.0,72.0,ITA,1984 Summer,Fencing,Gold
M,22.0,192.0,90.0,SCG,2000 Summer,Water Polo,Bronze
M,26.0,192.0,90.0,SCG,2004 Summer,Water Polo,Silver
M,30.0,192.0,90.0,SRB,2008 Summer,Water Polo,Bronze
M,23.0,178.0,94.0,MDA,2012 Summer,Weightlifting,Bronze
M,26.0,182.0,83.0,AUS,2012 Summer,Hockey,Bronze
M,26.0,197.0,86.0,ITA,2004 Summer,Volleyball,Silver
M,22.0,186.0,80.0,CIV,2016 Summer,Taekwondo,Gold
M,25.0,179.0,69.0,FRA,2016 Summer,Boxing,Bronze
F,26.0,169.0,53.0,URS,1988 Summer,Athletics,Bronze
F,21.0,195.0,91.0,ROU,1988 Summer,Rowing,Bronze
F,25.0,195.0,91.0,ROU,1992 Summer,Rowing,Silver
M,22.0,180.0,75.0,GER,1964 Summer,Cycling,Gold
M,26.0,191.0,82.0,SWE,1972 Winter,Speed Skating,Bronze
M,25.0,179.0,100.0,SWE,1984 Summer,Wrestling,Bronze
M,23.0,185.0,79.0,GBR,2008 Summer,Cycling,Gold
M,27.0,185.0,79.0,GBR,2012 Summer,Cycling,Gold
M,27.0,185.0,79.0,GBR,2012 Summer,Cycling,Bronze
M,31.0,185.0,79.0,GBR,2016 Summer,Cycling,Gold
F,27.0,170.0,59.0,GBR,1984 Summer,Equestrianism,Silver
M,22.0,191.0,90.0,USA,1972 Summer,Rowing,Silver
M,25.0,196.0,85.0,USA,1984 Summer,Rowing,Silver
F,17.0,168.0,61.0,CAN,1976 Summer,Swimming,Bronze
M,23.0,188.0,84.0,USA,1936 Summer,Athletics,Silver
M,20.0,176.0,73.0,AUS,1972 Summer,Cycling,Silver
M,24.0,193.0,93.0,USA,1984 Summer,Rowing,Silver
M,26.0,193.0,91.0,USA,1964 Summer,Rowing,Gold
M,26.0,190.0,89.0,GBR,1976 Summer,Rowing,Silver
F,24.0,176.0,59.0,CAN,1996 Summer,Synchronized Swimming,Silver
F,18.0,163.0,61.0,USA,2002 Winter,Snowboarding,Gold
F,26.0,163.0,61.0,USA,2010 Winter,Snowboarding,Bronze
F,30.0,163.0,61.0,USA,2014 Winter,Snowboarding,Bronze
F,26.0,188.0,72.0,USA,2016 Summer,Water Polo,Gold
F,22.0,172.0,65.0,RSA,1932 Summer,Athletics,Bronze
F,29.0,155.0,54.0,USA,1992 Summer,Diving,Bronze
F,33.0,155.0,54.0,USA,1996 Summer,Diving,Bronze
F,32.0,176.0,68.0,GBR,2012 Summer,Sailing,Silver
F,36.0,176.0,68.0,GBR,2016 Summer,Sailing,Gold
M,20.0,170.0,52.0,USA,1920 Summer,Rowing,Silver
M,20.0,170.0,52.0,USA,1920 Summer,Rowing,Gold
M,17.0,180.0,67.0,USA,1960 Summer,Swimming,Gold
M,17.0,180.0,67.0,USA,1960 Summer,Swimming,Gold
M,21.0,180.0,67.0,USA,1964 Summer,Swimming,Gold
M,21.0,180.0,67.0,USA,1964 Summer,Swimming,Gold
M,21.0,180.0,67.0,USA,1964 Summer,Swimming,Gold
M,20.0,178.0,78.0,JAM,1996 Summer,Athletics,Bronze
F,15.0,166.0,56.0,CAN,1976 Summer,Swimming,Bronze
F,15.0,166.0,56.0,CAN,1976 Summer,Swimming,Bronze
M,23.0,182.0,76.0,GBR,2016 Summer,Canoeing,Gold
M,22.0,178.0,70.0,USA,1924 Summer,Athletics,Gold
M,27.0,183.0,72.0,AUS,1964 Summer,Athletics,Bronze
M,19.0,195.0,91.0,CAN,1992 Summer,Swimming,Bronze
F,31.0,165.0,58.0,BAH,1996 Summer,Athletics,Silver
F,35.0,165.0,58.0,BAH,2000 Summer,Athletics,Gold
M,23.0,185.0,84.0,USA,2012 Summer,Swimming,Gold
F,25.0,174.0,60.0,FRA,1992 Winter,Biathlon,Gold
F,27.0,174.0,60.0,FRA,1994 Winter,Biathlon,Bronze
F,25.0,192.0,84.0,BRA,1996 Summer,Basketball,Silver
F,25.0,170.0,67.0,BRA,2000 Summer,Basketball,Bronze
M,21.0,162.0,53.0,IND,1948 Summer,Hockey,Gold
M,25.0,162.0,53.0,IND,1952 Summer,Hockey,Gold
M,29.0,162.0,53.0,IND,1956 Summer,Hockey,Gold
M,33.0,162.0,53.0,IND,1960 Summer,Hockey,Silver
M,23.0,206.0,107.0,ESP,2012 Summer,Basketball,Silver
M,27.0,206.0,107.0,ESP,2016 Summer,Basketball,Bronze
M,24.0,193.0,91.0,USA,1968 Summer,Basketball,Gold
M,24.0,180.0,83.0,USA,2004 Summer,Athletics,Silver
M,28.0,180.0,83.0,USA,2008 Summer,Athletics,Gold
M,18.0,187.0,80.0,USA,1960 Summer,Boxing,Gold
M,25.0,191.0,79.0,GBR,1980 Summer,Rowing,Silver
M,37.0,180.0,72.0,GBR,2000 Summer,Cycling,Bronze
M,21.0,181.0,72.0,USA,2012 Summer,Athletics,Bronze
M,21.0,181.0,72.0,USA,2012 Summer,Athletics,Silver
M,25.0,181.0,72.0,USA,2016 Summer,Athletics,Silver
M,27.0,185.0,86.0,AUS,2012 Summer,Canoeing,Gold
M,23.0,178.0,76.0,USA,1960 Winter,Ice Hockey,Gold
M,21.0,178.0,79.0,USA,1956 Winter,Ice Hockey,Silver
M,25.0,178.0,79.0,USA,1960 Winter,Ice Hockey,Gold
F,20.0,172.0,59.0,USA,1996 Summer,Synchronized Swimming,Gold
F,31.0,163.0,56.0,AUS,1988 Summer,Hockey,Gold
M,22.0,188.0,86.0,USA,2008 Summer,Athletics,Silver
M,22.0,188.0,86.0,USA,2008 Summer,Athletics,Gold
M,30.0,188.0,86.0,USA,2016 Summer,Athletics,Gold
M,25.0,180.0,74.0,USA,2016 Summer,Athletics,Gold
M,21.0,178.0,73.0,CAN,1992 Summer,Swimming,Bronze
F,17.0,173.0,60.0,CAN,1972 Summer,Swimming,Silver
M,26.0,182.0,77.0,GBR,1988 Summer,Hockey,Gold
F,32.0,170.0,60.0,FRA,1996 Summer,Cycling,Silver
F,36.0,170.0,60.0,FRA,2000 Summer,Cycling,Silver
M,26.0,179.0,72.0,ESP,1984 Summer,Rowing,Silver
M,23.0,172.0,70.0,FRA,1956 Summer,Fencing,Silver
M,21.0,160.0,60.0,USA,1952 Summer,Diving,Bronze
M,25.0,160.0,60.0,USA,1956 Summer,Diving,Gold
M,19.0,179.0,76.0,USA,1908 Summer,Athletics,Silver
F,27.0,182.0,69.0,FRA,2016 Summer,Modern Pentathlon,Silver
M,24.0,172.0,71.0,POL,1972 Summer,Football,Gold
M,27.0,172.0,71.0,POL,1976 Summer,Football,Silver
F,24.0,170.0,58.0,USA,1948 Summer,Athletics,Gold
F,25.0,170.0,64.0,ROU,2000 Summer,Swimming,Silver
F,25.0,170.0,64.0,ROU,2000 Summer,Swimming,Bronze
M,32.0,188.0,114.0,USA,1976 Summer,Judo,Bronze
F,21.0,165.0,60.0,GBR,1968 Summer,Equestrianism,Silver
M,22.0,167.0,56.0,GBR,1908 Summer,Athletics,Gold
F,25.0,183.0,70.0,USA,1992 Summer,Volleyball,Bronze
M,34.0,177.0,72.0,AUS,1968 Summer,Equestrianism,Bronze
F,20.0,178.0,71.0,NZL,1992 Winter,Alpine Skiing,Silver
F,26.0,170.0,63.0,CUB,1968 Summer,Athletics,Silver
M,30.0,183.0,90.0,ESP,1996 Summer,Hockey,Silver
F,25.0,173.0,54.0,USA,2016 Summer,Athletics,Bronze
M,25.0,174.0,80.0,FRA,1972 Summer,Judo,Bronze
F,21.0,154.0,50.0,USA,1972 Winter,Alpine Skiing,Gold
M,22.0,185.0,75.0,USA,1924 Summer,Athletics,Gold
M,22.0,195.0,102.0,USA,1960 Summer,Athletics,Bronze
M,19.0,174.0,70.0,GBR,1984 Summer,Swimming,Bronze
M,19.0,174.0,70.0,GBR,1984 Summer,Swimming,Bronze
M,29.0,178.0,70.0,USA,1948 Summer,Athletics,Gold
M,29.0,178.0,70.0,USA,1948 Summer,Athletics,Gold
M,19.0,192.0,80.0,CAN,2008 Summer,Swimming,Bronze
M,23.0,192.0,80.0,CAN,2012 Summer,Swimming,Silver
F,19.0,161.0,55.0,CAN,2000 Summer,Trampolining,Bronze
F,23.0,161.0,55.0,CAN,2004 Summer,Trampolining,Silver
F,27.0,161.0,55.0,CAN,2008 Summer,Trampolining,Silver
F,23.0,158.0,68.0,ROU,2012 Summer,Weightlifting,Silver
M,23.0,194.0,146.0,ROU,1976 Summer,Wrestling,Bronze
M,23.0,175.0,54.0,GBR,1980 Summer,Athletics,Silver
M,23.0,175.0,54.0,GBR,1980 Summer,Athletics,Gold
M,27.0,175.0,54.0,GBR,1984 Summer,Athletics,Silver
M,27.0,175.0,54.0,GBR,1984 Summer,Athletics,Gold
M,26.0,178.0,95.0,USA,1904 Summer,Athletics,Silver
M,27.0,190.0,91.0,FRA,2008 Summer,Rowing,Bronze
M,27.0,170.0,81.0,POL,1996 Summer,Weightlifting,Bronze
M,25.0,188.0,91.0,USA,1976 Summer,Rowing,Silver
M,21.0,180.0,66.0,USA,1976 Summer,Equestrianism,Gold
M,21.0,180.0,66.0,USA,1976 Summer,Equestrianism,Gold
F,21.0,173.0,70.0,USA,2008 Summer,Shooting,Bronze
F,29.0,173.0,70.0,USA,2016 Summer,Shooting,Bronze
F,22.0,175.0,78.0,ROU,1988 Summer,Rowing,Silver
F,22.0,175.0,78.0,ROU,1988 Summer,Rowing,Bronze
F,26.0,175.0,78.0,ROU,1992 Summer,Rowing,Silver
F,26.0,175.0,78.0,ROU,1992 Summer,Rowing,Silver
F,30.0,175.0,78.0,ROU,1996 Summer,Rowing,Gold
F,34.0,175.0,78.0,ROU,2000 Summer,Rowing,Gold
M,21.0,182.0,79.0,ESP,1980 Summer,Hockey,Silver
F,29.0,170.0,55.0,ESP,1992 Summer,Hockey,Gold
F,29.0,180.0,72.0,ROU,2016 Summer,Rowing,Bronze
M,21.0,173.0,69.0,ITA,1960 Summer,Cycling,Gold
M,42.0,178.0,82.0,USA,1972 Summer,Sailing,Bronze
M,26.0,184.0,87.0,NZL,2012 Summer,Rowing,Gold
F,21.0,157.0,43.0,USA,2006 Winter,Figure Skating,Silver
F,18.0,175.0,63.0,USA,1984 Summer,Swimming,Gold
F,18.0,175.0,63.0,USA,1984 Summer,Swimming,Gold
M,23.0,172.0,61.0,USA,1908 Summer,Athletics,Silver
M,41.0,185.0,81.0,USA,1948 Summer,Fencing,Bronze
F,27.0,186.0,75.0,ROU,2016 Summer,Rowing,Bronze
F,22.0,172.0,62.0,ROU,1984 Summer,Athletics,Bronze
M,22.0,192.0,87.0,NZL,1972 Summer,Rowing,Gold
M,26.0,192.0,87.0,NZL,1976 Summer,Rowing,Bronze
M,31.0,180.0,75.0,ITA,2016 Summer,Volleyball,Silver
F,24.0,168.0,52.0,USA,2000 Summer,Athletics,Gold
M,24.0,187.0,70.0,FRA,2016 Summer,Rowing,Bronze
M,20.0,181.0,78.0,FRA,1984 Summer,Cycling,Bronze
F,25.0,160.0,50.0,AUS,2008 Summer,Diving,Silver
M,26.0,194.0,90.0,USA,2012 Summer,Rowing,Bronze
M,23.0,182.0,78.0,USA,1952 Summer,Athletics,Silver
M,26.0,186.0,86.0,USA,1972 Summer,Water Polo,Bronze
M,28.0,184.0,82.0,NZL,1968 Summer,Rowing,Gold
F,22.0,170.0,61.0,USA,1972 Summer,Swimming,Silver
M,24.0,186.0,82.0,USA,1976 Summer,Swimming,Bronze
M,20.0,185.0,79.0,USA,1988 Summer,Basketball,Bronze
M,27.0,179.0,77.0,ITA,1976 Summer,Fencing,Silver
M,24.0,195.0,80.0,ARG,1988 Summer,Volleyball,Bronze
M,22.0,188.0,84.0,USA,1972 Summer,Athletics,Silver
F,18.0,156.0,48.0,USA,1964 Summer,Diving,Silver
M,20.0,185.0,75.0,USA,1928 Summer,Athletics,Bronze
M,27.0,185.0,77.0,ITA,1996 Summer,Cycling,Gold
M,23.0,187.0,85.0,NZL,1968 Summer,Rowing,Gold
M,27.0,187.0,85.0,NZL,1972 Summer,Rowing,Silver
F,28.0,173.0,67.0,ITA,1976 Summer,Fencing,Silver
F,31.0,170.0,58.0,USA,2000 Summer,Rowing,Bronze
M,25.0,190.0,100.0,AUS,1996 Summer,Canoeing,Bronze
M,29.0,190.0,100.0,AUS,2000 Summer,Canoeing,Silver
M,26.0,183.0,70.0,USA,1996 Summer,Rowing,Bronze
M,21.0,198.0,82.0,USA,1972 Summer,Basketball,Silver
M,20.0,174.0,80.0,SUI,1972 Winter,Alpine Skiing,Silver
M,22.0,182.0,79.0,ARG,2004 Summer,Football,Gold
M,23.0,179.0,74.0,SUI,2010 Winter,Cross Country Skiing,Gold
M,27.0,179.0,74.0,SUI,2014 Winter,Cross Country Skiing,Gold
M,27.0,179.0,74.0,SUI,2014 Winter,Cross Country Skiing,Gold
M,34.0,171.0,65.0,ESP,2016 Summer,Cycling,Bronze
F,24.0,173.0,75.0,ITA,1960 Summer,Fencing,Bronze
M,22.0,175.0,74.0,FRG,1972 Summer,Cycling,Gold
M,22.0,190.0,78.0,ITA,1992 Summer,Cycling,Silver
M,25.0,185.0,86.0,ESP,1960 Summer,Hockey,Bronze
F,22.0,169.0,66.0,CUB,1980 Summer,Athletics,Gold
F,18.0,169.0,61.0,AUS,1960 Summer,Swimming,Silver
M,21.0,175.0,75.0,CAN,1956 Winter,Ice Hockey,Bronze
F,14.0,162.0,45.0,ROU,1976 Summer,Gymnastics,Gold
F,14.0,162.0,45.0,ROU,1976 Summer,Gymnastics,Silver
F,14.0,162.0,45.0,ROU,1976 Summer,Gymnastics,Bronze
F,14.0,162.0,45.0,ROU,1976 Summer,Gymnastics,Gold
F,14.0,162.0,45.0,ROU,1976 Summer,Gymnastics,Gold
F,18.0,162.0,45.0,ROU,1980 Summer,Gymnastics,Silver
F,18.0,162.0,45.0,ROU,1980 Summer,Gymnastics,Silver
F,18.0,162.0,45.0,ROU,1980 Summer,Gymnastics,Gold
F,18.0,162.0,45.0,ROU,1980 Summer,Gymnastics,Gold
M,24.0,166.0,74.0,AUS,2000 Summer,Hockey,Bronze
F,21.0,165.0,62.0,ITA,1992 Winter,Alpine Skiing,Gold
F,23.0,165.0,62.0,ITA,1994 Winter,Alpine Skiing,Gold
F,27.0,165.0,62.0,ITA,1998 Winter,Alpine Skiing,Gold
F,27.0,165.0,62.0,ITA,1998 Winter,Alpine Skiing,Silver
M,22.0,177.0,74.0,BRA,1996 Summer,Football,Bronze
M,27.0,171.0,57.0,BRA,2016 Summer,Boxing,Gold
F,16.0,167.0,59.0,USA,1956 Summer,Swimming,Silver
M,55.0,188.0,82.0,CAN,2008 Summer,Equestrianism,Silver
M,19.0,189.0,79.0,USA,1972 Summer,Swimming,Gold
M,19.0,189.0,79.0,USA,1972 Summer,Swimming,Gold
M,29.0,190.0,78.0,ITA,2008 Summer,Fencing,Bronze
F,30.0,170.0,51.0,ITA,2006 Winter,Cross Country Skiing,Bronze
F,21.0,166.0,58.0,CHN,1984 Summer,Basketball,Bronze
F,29.0,166.0,58.0,CHN,1992 Summer,Basketball,Silver
M,21.0,193.0,80.0,USA,2016 Summer,Swimming,Gold
M,20.0,170.0,56.0,IRL,2012 Summer,Boxing,Bronze
M,21.0,185.0,78.0,USA,1984 Summer,Athletics,Silver
M,29.0,185.0,78.0,USA,1992 Summer,Athletics,Gold
M,25.0,177.0,79.0,CAN,1968 Winter,Ice Hockey,Bronze
M,26.0,165.0,58.0,USA,1984 Summer,Gymnastics,Gold
M,26.0,165.0,58.0,USA,1984 Summer,Gymnastics,Gold
M,33.0,186.0,89.0,USA,1976 Summer,Sailing,Bronze
M,25.0,183.0,106.0,USA,1956 Summer,Athletics,Gold
M,24.0,172.0,61.0,USA,1924 Summer,Athletics,Bronze
M,27.0,175.0,72.0,USA,1896 Summer,Athletics,Silver
M,27.0,175.0,72.0,USA,1896 Summer,Athletics,Bronze
M,27.0,175.0,72.0,USA,1896 Summer,Athletics,Gold
M,31.0,175.0,72.0,USA,1900 Summer,Athletics,Silver
M,22.0,167.0,64.0,USA,1956 Summer,Diving,Bronze
M,26.0,186.0,78.0,GBR,1984 Summer,Athletics,Bronze
M,28.0,187.0,80.0,GER,2004 Summer,Swimming,Silver
M,26.0,179.0,78.0,BRA,1968 Summer,Sailing,Bronze
M,34.0,179.0,78.0,BRA,1976 Summer,Sailing,Bronze
M,24.0,174.0,70.0,USA,1920 Summer,Ice Hockey,Silver
M,31.0,183.0,100.0,ITA,1948 Summer,Athletics,Gold
M,35.0,183.0,100.0,ITA,1952 Summer,Athletics,Silver
F,15.0,160.0,46.0,ROU,1976 Summer,Gymnastics,Silver
F,24.0,179.0,75.0,ROU,1980 Summer,Rowing,Bronze
M,25.0,197.0,90.0,ARG,1988 Summer,Volleyball,Bronze
M,25.0,165.0,64.0,ARG,2000 Summer,Sailing,Bronze
F,32.0,179.0,71.0,ITA,2004 Summer,Water Polo,Gold
M,22.0,178.0,82.0,ITA,1968 Summer,Rowing,Bronze
F,24.0,155.0,49.0,VEN,2008 Summer,Taekwondo,Bronze
M,24.0,191.0,107.0,CUB,1996 Summer,Baseball,Gold
M,28.0,191.0,107.0,CUB,2000 Summer,Baseball,Silver
M,22.0,180.0,77.0,CHI,2000 Summer,Football,Bronze
M,22.0,184.0,76.0,ITA,1992 Summer,Cycling,Silver
M,21.0,183.0,68.0,USA,1988 Summer,Athletics,Silver
M,25.0,183.0,68.0,USA,1992 Summer,Athletics,Bronze
F,29.0,167.0,70.0,GBR,2016 Summer,Judo,Bronze
M,29.0,193.0,96.0,GBR,2004 Summer,Rowing,Gold
M,19.0,178.0,66.0,USA,1908 Summer,Athletics,Gold
M,26.0,185.0,72.0,GBR,1984 Summer,Athletics,Silver
F,26.0,168.0,55.0,CAN,1928 Summer,Athletics,Gold
F,21.0,181.0,73.0,AUS,1996 Summer,Beach Volleyball,Bronze
F,25.0,181.0,73.0,AUS,2000 Summer,Beach Volleyball,Gold
F,28.0,172.0,57.0,GBR,2000 Summer,Modern Pentathlon,Gold
F,17.0,170.0,61.0,AUS,2016 Summer,Swimming,Silver
F,37.0,175.0,71.0,GBR,2008 Summer,Equestrianism,Bronze
F,37.0,175.0,71.0,GBR,2008 Summer,Equestrianism,Bronze
F,41.0,175.0,71.0,GBR,2012 Summer,Equestrianism,Silver
F,19.0,175.0,64.0,CAN,1976 Summer,Swimming,Bronze
F,23.0,178.0,69.0,AUS,1996 Summer,Basketball,Bronze
F,31.0,178.0,69.0,AUS,2004 Summer,Basketball,Silver
M,41.0,188.0,90.0,BAH,1964 Summer,Sailing,Gold
M,24.0,181.0,82.0,AUS,1976 Summer,Hockey,Silver
M,19.0,183.0,84.0,USA,1956 Summer,Rowing,Gold
F,25.0,167.0,58.0,GBR,2008 Summer,Cycling,Gold
F,28.0,162.0,51.0,GBR,2002 Winter,Skeleton,Bronze
M,27.0,188.0,92.0,AUS,1992 Summer,Rowing,Gold
M,18.0,160.0,72.0,AUS,1972 Summer,Swimming,Gold
F,24.0,170.0,57.0,USA,1984 Winter,Alpine Skiing,Silver
F,25.0,178.0,68.0,USA,1988 Summer,Basketball,Gold
F,29.0,178.0,68.0,USA,1992 Summer,Basketball,Bronze
M,23.0,188.0,85.0,GBR,1964 Summer,Athletics,Silver
